YearsExperience,Salary
16.07344153798229,90629.13596138648
3.7314011777207168,41224.443448139325
17.851179969799556,112009.68770842376
10.786844838313014,78036.61717652372
16.14880310328125,82669.64391965982
17.921825998469863,98861.01029782744
6.3600694994372775,46380.33130993885
2.201038490553535,34050.70049513787
4.558703250838834,32542.239672185133
8.542155772525126,63483.675201630795
16.36029531844986,89731.4721779929
17.214611665126867,99157.97294448967
0.13904261062381407,22430.56414808263
10.214946051551316,71274.34347206545
8.34822006297558,61318.29886130069
4.442156209414605,55278.3896636014
2.397307346673656,46646.01369542275
6.752303428072559,60935.94172734165
18.858194078250385,103799.70740969547
6.464058640415105,65783.13653796188
10.375812434867322,63738.07335027019
14.060379177903556,79223.72356379591
7.27259204758588,58671.4526908982
19.435641654419214,119012.75716228245
19.248945898842223,105984.08906101846
5.035645916507283,49226.35744998272
9.94497011784771,62570.3286908318
6.017566196335393,58799.91271169346
5.696809887549352,57553.120821844175
0.7377389470906559,36896.33179536217
12.191286679597937,75619.04335415493
10.05358046457723,66680.78801644388
1.029575024999787,27652.688847974296
5.572929284732229,52711.07964773358
18.165317719333075,97259.2342309398
4.791237813339448,43277.86872711135
2.897897441824462,39473.13618274446
9.78905520555126,66710.43994628396
19.713009082212015,106162.14368473829
4.841105430230009,51696.64470512134
13.442710948117572,84166.08280322168
15.23239230657435,89488.78907374182
4.752750879847993,49926.068160949384
14.564326972237192,83299.67268342561
7.355662654385064,59949.04373708865
12.646116611871589,81337.47891170952
12.670594215217895,73167.14256408418
10.71549368149517,77840.4434978325
1.805795401088166,32816.013078217686
16.70604991178476,97275.74864317122
6.415601299434717,61484.46390041522
3.7303702079970846,49549.86462055768
0.8155028310952783,33433.67826722529
11.817858863764837,75458.94044064899
13.55128723684565,88942.70849026043
0.33175657855712304,34700.50120327159
10.24186116598562,67875.61956372182
4.529915503958759,44145.19378082659
12.903455808188998,71252.047324276
3.487328580099829,44719.47352881725
13.81875476204932,84861.53032310528
7.734706926010748,66619.7845772557
18.73459977473469,106733.67456634059
2.750418882919865,47672.82150254291
6.82132702100517,53798.48694443983
2.2694704248117814,44768.63335408522
18.493872365571256,101330.90756676174
17.54678706761962,104075.12857943983
5.158832554303112,43341.53825455898
13.19968092068358,83974.40017956527
16.344444004024318,85454.33630886771
11.104016231989247,73080.37749824821
10.59301156712013,74573.81623787008
4.837045818009034,46743.340515880656
1.8620553561179842,32196.0332806921
17.944315159066534,106007.8529827458
18.008361143266608,101516.1306238318
12.66202914546536,78200.26334670807
6.780595820974014,57331.862889667435
6.984191492253218,71120.11167874081
14.519113577404788,93843.96855852686
17.942205199051543,107581.68913714537
17.741728485302346,103144.6455361712
15.597510917152476,93222.47003149563
12.840632923085755,69382.12025069095
1.6827992999009767,33336.29546728825
3.2325742818922754,40527.42506155673
17.971083770541586,92509.87476192869
12.128581193191799,72727.24582169003
0.18394103233259296,20831.5817747172
2.029430857320642,37926.1042507957
13.270035382161115,87173.97138288853
0.10123167692437374,35938.79930081914
3.216161028349973,44938.566423796095
10.974675787331723,69081.72144333406
13.837903953853864,75691.29002281566
13.039225190052012,73372.55726320055
4.485386189211196,41596.631870572295
14.243584426950717,82530.03921762448
4.744981749936001,48181.18450978607
6.5079939631853545,50961.154762106584
14.929828102360483,91414.19187778325
12.992657980944294,80809.2644097798
16.98446820988356,97990.60139823936
13.152257846006867,88310.2841473835
11.366172066709431,69563.52959583589
1.8734953565618495,39587.50431770924
7.354316061188671,59347.39810237432
5.304047353634509,49548.75800968956
4.8797928675816715,53945.453074656485
19.460211095048912,112235.91515298068
7.861954493335208,56715.36399339869
17.840931103542268,100452.92149487945
12.622772519945258,81897.14849270135
15.896226070832968,92219.87054321896
10.052741862103842,73136.07410985435
11.538077692527182,77558.2708596601
9.850353876377278,78564.22170728917
3.90485975596089,37968.04334419462
14.449042305230106,87183.98927218343
5.615447248817116,47919.27643770751
0.4863193286290768,34965.81459171153
12.909445918143357,73551.9242223457
3.542213588140979,45900.41790368835
18.809171687058285,102086.44459149144
19.078571540051747,102643.47682960192
18.29728780440897,95956.66019993245
7.4031740051088875,57287.31628943052
0.30913233057734857,36659.031973764024
18.566371251754507,104139.54158937062
8.563682966346287,67393.13395475752
19.333096380873393,115655.59463332494
19.272399541785056,108408.3760912531
17.060189109347203,95446.75857707711
5.888977841391714,55892.172441480805
7.701954572038505,58086.33755658256
17.022733430337137,95568.82030486269
6.338440103125553,47754.29641440729
3.3898549337218498,48190.70719030936
11.136025249167004,72614.08811842081
18.72309548321562,105802.8731619418
13.92059593349946,80502.57409096466
11.401223401787298,77784.63175572656
1.9435298754153707,33964.41331098606
12.300144533983396,78492.03452742446
19.801077002085265,113593.4381645367
2.8016803047304806,45160.51778008457
10.366593047274735,71356.22182651424
17.547461438559107,91349.19059070284
14.815372355084088,104225.54227063956
13.94031481990536,94490.55413098712
14.049681679742186,89812.10084341024
7.189823024395103,54993.273189625565
5.871836885289867,52919.38673264965
16.187223109570272,92031.79028939852
16.202267893583617,101128.3512698164
17.341446371602075,100678.29994066748
18.264811051129428,99138.42491271855
10.226847977218757,68553.61641325112
10.030325893743992,75727.24428782548
15.965903579335503,101864.10355144441
12.999278615555303,89638.77227965245
14.039337545154067,89942.51050588615
15.91585338872202,92400.2892108749
17.800106836351326,84992.8582187597
6.759903137030716,58525.412667163975
7.51165905279888,60037.49241697502
1.87963879681738,38218.46566887629
11.56560281992348,76531.89801485995
0.7188454759348417,26244.071093993585
9.311960362649202,70034.88423485274
10.852892694151532,76572.65234676538
5.730825042565688,56334.994080561046
11.816665211380215,81999.5458633878
0.6100049987809886,35460.27821973207
0.7469637749842883,30937.708042242597
16.452011213193167,95453.86061319221
7.203812828225258,59270.875649167916
2.5412102530376957,40703.33825768388
10.444865201096087,76770.549084243
15.399871061972217,94817.82801300133
4.316420549936863,57652.39939759721
12.457809516380005,90863.58296494337
1.70694929987536,37226.04511257106
1.033634423372154,14951.259951191769
10.62709263136296,78692.53285608818
10.81270243220213,70548.92803387325
12.748598029964132,76986.97251070148
14.52182667445323,86095.08032286608
19.51704158925069,105834.95112292972
10.326006966023906,74365.37691462258
6.459129458824919,48039.338939668545
15.903723895374073,88226.29185253828
5.416645025241484,53382.37287195302
8.779428414112722,68232.43380851744
1.5691276268453191,39484.21873206133
0.5070148683091502,28092.878078570106
19.252968293558503,102120.54492790281
16.719602410244118,94345.23547203687
13.91948412187396,86877.30024891946
8.179058888285397,70143.62239950434
3.4658864014169155,33626.35967681391
3.128740853421721,41411.31962889505
5.004857963291906,43356.03964804161
10.984533294122409,65676.91978972219
14.291918454001246,92002.45704272907
13.203947534354626,85538.9130099152
5.598677938918857,54641.87933541174
19.09730561326388,110994.35165171049
14.75793833391537,86633.15885183081
11.087081050228013,72185.13661924441
12.234414924687044,89866.31278236104
8.392001248555799,62335.14972292532
4.954619790023149,53494.13972536305
7.119453573025232,58509.721996917506
15.156922209287382,81386.39618675745
0.28786977259511737,20928.334071374127
2.3214528101383247,36390.89014085378
0.920052840435055,38960.71762009017
0.8145760463794027,37199.762468697634
17.109211680220145,103007.23254200075
14.073157187600474,81357.39785572032
9.483476581746505,76013.2687775976
1.9566832130200296,33002.266351148195
9.832317502336647,70393.39200269645
9.469435415611313,67825.98021290656
3.4640373982003037,42986.78049122828
8.67703298475946,71401.09263051588
7.970094687947469,58354.82615096007
12.31700196104433,72519.98156561768
12.701873017352876,80907.46950044359
0.9060801954408904,31625.18711033093
7.492252292529424,76855.92376553093
12.517198314284727,83451.33063933879
10.062725171601754,68204.1978103139
17.129796823766444,93238.62944913034
13.1738726323789,73294.04847667168
3.258688541628594,37908.65873782721
1.4113749480085969,36220.20865083005
12.848385564126312,88530.1855144791
0.5302262108324363,37729.35055526934
11.715511625469265,78007.52066010896
18.80460482849915,103602.58098548418
11.50948355751758,77381.9960121311
7.763398524130438,58460.404109098876
12.865764368847064,90054.87745420763
9.165057809830333,65714.28033294594
10.9123357863187,73217.65385404116
18.8292961755305,94238.07257701867
7.722052756015485,59911.03679144812
19.223811276478283,111077.66579573783
18.107012839121275,97089.43847129238
3.915822695785929,41909.689110679654
1.387226017503309,39512.459158681566
2.015560027548533,30678.95399260387
0.36443651303099456,36746.75108983357
1.888859215118568,34894.71740960876
13.660135468327137,82697.70077085252
1.4237729692045797,30075.699851190348
6.379512605875226,57408.281725640314
16.89750621938909,109889.38480270327
0.4654387147165173,35769.24105616923
16.289369651778717,90836.05229741218
5.637095495467999,58226.484909329374
2.363296552433125,37869.78848006125
13.934743307283012,92611.39813626984
12.57885693559768,84348.80975321254
17.54944027054106,85482.05325480556
14.701420876077716,83785.28533953574
16.06961860769697,99000.40054496482
5.64069145142613,53321.05216642961
3.5487908755944564,39076.38376383857
15.012295032817168,86881.23255379961
16.13669478534528,85015.59604093422
19.810102840013467,108798.54492242189
8.25235353822853,74062.86278299295
7.440361715855664,63786.113817084275
15.528259214839936,103065.12186530186
6.816070805060357,61676.268669191326
18.615146512071295,109597.98276504864
17.168255036860238,108543.41358616608
8.579880547500366,66205.8384867126
15.017421355829947,89133.54881578538
15.090857481693646,95526.71750988465
2.062477376718652,45519.110692484035
18.051058133591333,99804.40932080429
10.105047448957142,66812.34438412842
16.529149322154833,96810.87745077374
6.400992020612235,59761.46241710725
17.91046456992401,105632.31352300385
7.784033574683262,54015.296297795045
0.2167530296059672,40425.042453740476
18.107639528385274,99224.73346655683
1.8257335357226712,35977.60915844779
6.386272751808297,51031.81920729409
19.0012393410161,119496.60154374983
19.012142938751122,107258.92510644434
11.468757762465723,71620.15564645505
12.636744243395984,84866.59472339616
8.968910439566395,69721.32065481575
5.864215433961291,52518.22661794574
6.573290907398319,60496.19719351019
13.450369121540769,79675.01668200875
15.0474905887536,87725.37098026814
15.83158087451697,83275.24022523756
15.792362855891078,86549.6960024665
1.8241220609738074,46334.64227224865
9.888406094051629,77760.76751481809
1.1511752003328857,34933.64404457636
10.99057764647471,82276.96782184803
8.83061002746754,64522.067676828636
17.754083655165996,99799.28310782445
7.018300251041573,58355.75424649408
2.3413403285521173,38740.753337590635
2.859833641056717,40363.35294642597
15.230212634349446,96637.84107314555
12.364361266325222,80208.1233350819
2.022453522455805,41652.22291199225
1.6821361222999487,41885.44711558645
14.019382629182399,88018.45949500328
1.4552601272838706,30969.68387959429
16.437201185807126,88984.47529840832
14.124844543129925,87243.28134655624
1.6269756128379953,35651.62092722731
1.6967542817038384,37223.97427141596
19.732791570023508,108850.89608385111
7.485415915122406,72859.53196132246
7.412842941337818,53000.24048714458
16.25599134515005,85074.23403149458
18.944971547677174,107441.77035830675
19.720021276457416,106997.97233288869
15.067563705178832,91850.59416936508
7.525191710618316,63020.18195389327
1.6700143339733753,43100.580811787986
15.542938318548735,84635.62417227525
11.1680849947161,71888.75048957858
8.484440184939526,66081.56703416193
18.12708770189472,106360.66878601501
2.223949646123027,49863.046335934036
9.852502085817182,74188.52819883807
0.22707289534838138,30624.348601962138
9.373212839882525,63040.67259481678
1.126065513636747,31682.812790951895
2.3763583253614384,36541.91918666022
2.3505249355420976,42678.267884737186
12.984206042321272,83221.81139721425
14.920897585308467,83065.34248702298
11.667375301943192,74489.9938623206
19.243450969490837,111361.54164522045
7.497411590474082,61747.958136766625
5.714241725637215,55700.189982612705
17.371982563789206,101402.53880544314
4.471916770389052,56019.82075460051
19.264450788812226,108238.01847437077
0.24308949379632683,29042.243985831818
19.39757653415278,103011.53093094332
0.8631982390115223,34700.84024709465
17.822862273961423,89087.92902197027
10.554022181725998,71294.64371774042
19.859295922386007,108407.98438993731
1.4759312947079772,29081.370910745507
11.077085688026415,69667.01355882568
19.38605071238198,111592.49050026912
10.461956883402976,73001.38627898673
12.58797276270525,80860.83271935763
13.914973779692343,87191.63278842949
9.090821295355465,66826.42312116647
12.551161601681269,86418.95922101664
11.686286238462005,77362.29086236625
18.02316020981978,94801.57527018536
0.9089276068291574,41786.36025168868
5.619263791844606,54328.75650402265
19.008229681531176,103086.65007214936
17.805275677818326,94954.0941197982
9.11313505571426,68432.11132764726
12.402651956030734,79024.74779925107
5.547623659622653,60061.22856865266
3.762423194475226,43320.156374566766
9.273968098799642,62908.968446786224
7.067044560521056,62747.159333263866
11.673122237017441,81318.89841165394
1.5546927392996968,37062.02779524976
19.48789615332333,111333.36985166787
19.72421488959206,108708.42395465705
13.963234280394904,87022.26262662584
10.721927326882408,78712.66372034926
6.190552325726555,57888.80097301374
16.275900394138972,94257.22938489278
13.694623451077586,91540.3065339411
3.252338786897826,31185.078283633746
18.21854368987685,113134.54131661708
16.45074485846338,87273.18395939984
18.99599826583848,102848.52893949243
14.5143901677672,87852.97299509346
12.268303918715798,78340.81232122239
8.364860725812377,68491.49810338228
18.654569667080267,99329.0955752699
17.321277790008168,100588.94524744799
0.9043734021237881,30726.433117396384
0.5273394899450401,33585.062856467244
7.5292673375609915,59793.20805125459
16.211066615636657,95308.94472596151
19.74552258629889,106232.46618287382
3.0083378220705637,39483.03153780184
11.882614307042703,78966.81979830794
7.617817132620431,65189.84605926195
19.398287956292066,104601.75515417902
16.842378462714173,93025.67612799213
16.766574094222758,100133.59720525022
9.373863195899405,67332.93331830917
8.296390046753304,67338.05085694298
5.468141438614125,47343.579687600766
1.1275099330185423,25612.845104957014
17.294447525101063,96512.76969127258
16.258020182601552,91200.31768408112
19.99435346572261,109583.47186248895
19.93273674147811,106546.7208945605
11.108634112052549,78139.62120489244
15.37974830361021,90078.24190232826
18.89531459764856,106333.63088446375
16.99294781354823,98759.96404639764
4.946962034863953,50762.623601516745
9.01088270620187,65922.8852725326
2.5831883030298997,42885.75666417117
19.081020545174447,102345.80651156875
12.123492689017601,85491.06038933981
4.572856110069255,47108.73752343434
13.434013688117135,77178.30906297512
12.362564809157917,80390.62602159053
7.1632543606568095,54397.11503038982
2.2711518439925804,42411.280048514694
13.431463911855992,94773.88352763586
10.406154018075867,67691.75561451422
15.446367834712786,93447.33300497106
10.403270022239868,62835.55214543633
17.0436300063708,100444.04617268994
11.038136775489711,69723.97810296039
11.218759430707726,71750.86463065849
17.5330720531669,94625.85576346845
8.069657324247942,65939.38542726544
2.6803045690128147,45757.74006341757
0.5756535262667795,32419.540178359657
15.10274511347238,86088.84692721092
12.406191027069294,87572.37928879648
14.081595361984471,82574.33080916462
4.259283230178214,36226.971421075665
2.7274295117353953,43201.66309672692
0.29089331335763857,25639.69988522297
7.0117511761319395,62990.04867202364
11.798353737092661,75287.72646500355
7.844880901994646,64398.08981069957
8.749498440474582,72005.49549465912
18.083173889874967,96288.40123639627
6.965109340466007,55030.75170740201
10.279789783196216,70740.80376949956
15.673060254822861,100379.99761446317
7.930855646425403,58431.508995999386
12.44173400455747,76794.41753848483
17.247274174934905,101379.79957751866
18.990412473152844,103075.50626405851
2.9414696185807587,42528.50788881112
18.53175250322989,96369.32290807892
9.842325861590764,80440.95315914603
5.1648877659791665,43921.00491236965
9.182715124765226,65122.09697910986
19.600651505709543,108240.2008436277
9.852361879857392,78972.88819121354
6.575032205750164,49675.89991833695
12.668017086334515,90590.58902273182
4.802912375563862,52997.53360776556
1.5172665621732784,38154.54287080934
2.5775944382129845,35387.209317762165
2.560916779155449,43099.37332681216
3.038053870245887,38534.782368884546
2.7765434529882027,47439.48007794487
12.817494896064293,76414.66943871851
3.6376016879828965,43984.61427965117
6.913345666477264,54877.0172258432
17.935768198120236,96805.45798034598
9.479232805257446,71623.53030556935
13.351154770420543,86081.91281873034
3.4463974240325967,49830.64069063537
3.8457803761734155,36483.74596365282
0.8173723253295773,38590.342813023526
3.378701261443291,56042.04957255763
5.5718067806391725,50029.02167667196
3.5402096855349363,53636.581802684595
1.7740506751411123,35780.39634026532
2.412717422012016,32788.82100024153
9.215575360654515,65334.139230584085
4.12667436811585,51747.717310839784
7.285397220961509,54950.70647218838
10.068345417097138,67271.68837335611
13.807896572587307,88199.28345181518
0.7862427968219787,33160.27177098078
15.988207978180853,96875.94667515712
12.558007789818156,81421.1788630643
1.6351806389774382,38938.849153667616
17.471572482135546,97724.78399949448
18.417448010636264,104828.44675269703
1.221559197097275,30249.37175990943
5.5375529629440745,58592.37996429324
16.124025595861227,91324.72879935833
14.965193807673167,95505.01266843962
3.6904203871275465,43593.646743595855
4.186986466734206,47757.94092072343
7.40944205582764,57162.945468857055
9.690459703820427,63681.86165944156
12.365095430605919,70736.57978439718
7.378272791395448,54236.47037261949
9.250694322662959,65383.233024572226
14.94941876267513,90857.07094484493
0.733664057811958,37986.55279766415
5.048738886880415,47966.16824853742
14.266991717691049,82658.16304942833
17.904136753743987,94402.97308496239
10.233548842313322,73334.5134587738
10.642269705306314,79485.05139787197
2.143440226795521,44905.412246963526
8.948247336469093,69342.65308661255
10.652345329100463,75802.09790273984
4.849410072694593,57885.75918932508
5.384864618987619,53199.86578303453
7.545683262092453,63413.38142849068
0.40142395555452737,30001.776512958113
6.441583311663566,48956.11639238048
4.2289601399308925,43496.59605722569
6.5499470435582925,56153.99298155989
2.3952426363850243,39884.897408046614
17.8105456147979,110873.61173346856
11.871849071080973,77893.78212227923
13.582046382889793,90222.40275168739
15.783424772146766,90958.31288070549
9.968843978581145,68316.9964854984
1.7384057617484738,30308.584860876654
10.742130836370956,69256.88328110096
11.736822360417582,79582.19639848909
14.9087894836866,89672.95883671707
8.633190924593588,69247.45679786052
2.551606055911275,41112.69396537035
5.675518115974489,50939.80380570925
7.261645927972702,69788.06803082561
12.918344826632024,81203.86146296287
11.415566093378239,81477.26922203947
7.121934517956925,56481.69203910431
19.730304975859593,112469.2173003562
12.115496387137743,83102.06384430939
4.74453583471989,50020.60319175746
2.035649452408075,26370.18319614929
3.0571827836866405,42319.99343902712
4.919154567690162,55828.91850956053
3.2136274651911134,45491.914025903105
3.7313404810261153,47154.5563002507
5.701903373876942,44196.32882572017
3.4674719058950965,40267.61227020509
17.935308492528502,103798.02212587121
1.6046749132328442,38470.61603686584
10.490227791405093,78034.24506628489
8.20793653979323,62107.41238344245
19.64757233817213,110619.40978605759
2.240778043361047,39044.983383100654
7.957111980914833,56893.73424115155
19.38940866550738,96278.67800655577
17.310142517879605,101395.61853216881
16.3414414189856,96235.50171800646
5.158056540898796,47541.35095309434
3.4177517478013164,35575.14170862594
13.37286439848862,86640.15516599818
18.587519782551716,103020.47875922911
11.135257860278596,77325.4050529551
11.432253789397997,85049.25780965078
5.5995818732056835,41691.173091224206
15.389858663838737,88061.43061184313
3.7408749711504674,43916.6218180423
6.473584728084873,63168.46978307274
8.508728772328336,55852.89999328092
10.1522075736891,80288.13542315942
4.848194648301605,50072.05810103787
2.2967364947840707,38706.94267046699
12.212400848832651,77859.30457923606
5.772611064805115,50909.129098320314
11.624764428452245,81739.64151015476
3.0872543054840462,37006.41345152399
9.62280203709635,70218.27905660466
10.651788651031717,70686.246275592
1.0364707364485382,30335.215703223665
6.732085563878412,69858.21813393313
2.688293538779485,42848.427828885244
1.2674994094553549,38136.325361127136
19.799204647798906,114885.70249453894
6.447076899494459,48681.5578713851
16.1974889170927,103551.41521398094
5.092813095275277,37826.46648862572
13.630054444478585,80676.38572772173
15.204557197793731,88523.07042528041
11.912774812156886,80559.71607348009
9.431523771003167,68819.6864147201
8.236818282945372,62113.19942828952
6.9773653308599055,57849.47460030101
18.59058288495652,99472.21642221323
16.612388155754584,88963.39065059746
19.300538213330253,110834.71096500132
2.4859444697108946,43412.30844152451
14.617349504072886,96391.86989207684
18.766809136420758,101117.15106160699
3.624661323313203,47962.721344757425
1.32992534733555,33901.167747518535
14.822412985801181,95242.02686917213
11.489462263598238,81067.66293778367
16.83657553516544,98402.34913678405
2.79544753252579,39484.13934677323
15.905346237197804,98426.04584183251
4.032546400954891,49364.70822010239
3.27311885731409,39670.27341882545
3.285315958619859,36502.270467082286
16.29149440462764,93723.3131151016
13.303944413924002,90792.84673243704
10.461308495382386,77577.66977519474
7.176609682470049,53144.80138152729
17.544010816262166,94337.25618554905
7.848902148452708,67769.02784220826
16.33198878943154,89649.77563393701
8.782698171404368,67677.26930382752
7.538888588498152,57075.19827731099
9.253595713392128,75099.60747617691
6.027557483282841,50258.10593744198
14.952187603525022,95525.55806512924
10.054407801849583,71141.92447770017
4.644253902936346,49837.98988291682
17.991491465491368,92114.42295520846
7.677824427464229,49696.73094382832
10.871057222279772,72381.39918778252
18.12944221929094,103752.29919424682
12.484759918279842,74313.05053443076
2.3379608141672814,33908.376204287415
18.796642472269504,107993.93303820868
12.554161061428356,83030.91664799908
6.6981122931417225,56103.74387062726
2.785441453267745,45042.774419001355
15.880503785405919,87651.00366302294
12.40145511857027,77826.14588884624
10.66922183952643,80916.2753870241
17.877851661019154,101853.0172937757
15.771944224490614,93719.33947089747
3.0334975946550236,53663.72330845879
6.234441355910965,47941.054594400004
4.969782796289315,53861.283018367816
14.87892585145354,97835.63480485465
0.6706486947155876,31058.30514636962
11.39779369742633,79889.32872397955
15.24917371481381,86086.59737320073
17.53531273523499,96707.58896310319
6.841634974318149,59291.37197751077
16.425146093440258,99693.41773931398
2.2126347391041445,44455.22151844781
16.929045834690363,105564.32627345892
2.5497732466396483,39861.86019378268
7.945745811207345,67751.04202069232
15.945907315591072,92072.10504511854
2.9983485469754756,46503.85074584324
4.585027904652829,49377.55560787223
14.445051367861325,90008.59500685491
14.400730730921488,89720.46229379614
12.822952657705946,73268.28558183472
13.878968889342001,79895.26626306414
10.854488866951923,73930.66266689531
5.035981178139055,41707.52931435038
6.913919870078389,61811.734996312334
3.6319543360285134,48885.597175554765
18.169011226672566,104311.89767107922
11.667835895322408,71065.67351750002
8.017028335272798,68968.80803543376
9.240116072882653,77146.5174901224
18.945666792236306,106518.05130617508
3.067028062321604,44820.7891415426
11.724596640335944,77907.07983532398
10.11777357768932,73122.94025575128
12.229084708692957,78318.54505163984
0.36220367641681017,31275.993506448227
17.44247817888303,104298.50071801894
18.642365649672247,116297.5834081712
11.30266367178418,68210.29851512803
13.933016477537844,85213.00348813654
18.449987623545915,97897.64806802325
14.144772686267972,94539.2152379523
3.050780858285227,39264.43358654142
11.525767203336263,68887.06484441608
12.134300927657119,81728.13870487134
8.48261342604772,72652.00927790644
14.728884712494457,92233.52819278165
18.687340295380295,105773.35056793076
18.51137025813553,106091.18564642208
9.016787428082642,73141.35302645835
2.264760916815105,34688.047317189674
19.69682397924669,108228.0603965552
16.777961728918683,94848.39617312707
2.493253624065337,34133.687959802795
18.416837652347446,102025.47431230577
17.397927241242567,105130.3144448825
10.376761142521442,74340.0553120494
11.825508714898586,80523.58736013534
7.980054077402605,62652.59436787701
1.0952327764406267,36997.550019405455
6.703944832918019,52812.82761993155
16.057068971960227,92680.72645820476
0.09264046009205718,31330.58302521161
6.669983433822884,58067.51302970098
7.963373871818867,63454.43476188483
10.747912058758457,72299.97182495194
18.39711232825521,101701.3323073692
6.926919887319225,73496.5359644984
6.939064037924554,62290.19251636021
14.750024962194967,91065.837228543
9.044358817796143,65011.3927801526
4.492096458799639,45712.291700479174
9.048790322653868,65541.15832198069
2.817140407595997,42732.70584831741
3.527739730124466,34708.781200182464
9.967355454789594,62022.47384228496
8.378508990090959,60329.62401566905
18.296918021362,104223.36926934084
7.247877982332662,57795.14619357139
11.61176700556087,83837.67415274089
12.645285758390607,73169.1590985836
0.2618891317666727,27290.82917904984
13.270747440334212,90683.44846629236
3.5607193373950285,44898.47397295585
19.221406349389103,111309.8383115622
2.973254555062259,52149.25293659636
8.292482474540474,59700.90780865279
1.7069933615728772,36331.40175733135
19.937485036918947,108387.80564302143
10.043900206624851,60402.635804083024
11.907700346400876,76078.81736682366
1.3415295477685496,39771.42912797753
14.999209407983557,92699.78534099544
4.198111861911715,49887.86329458691
17.961085788814273,99966.7982520596
4.102792809640143,43130.68505853237
3.8137544132733314,51601.29601258643
0.7309933569618976,30437.38769605924
9.441338902199984,69235.765802766
11.296822665252328,76003.964064397
1.3141727885670473,42565.276235553785
15.510552333900211,96899.27112396264
9.065776694960553,59786.813676506594
10.487805386551601,66013.4557123312
8.815254938764562,68155.56884540392
